Date,Open,High,Low,Close,Adj Close,Volume
2021-02-01,235.059998,242.500000,232.429993,239.649994,233.855942,33314200
2021-02-02,241.300003,242.309998,238.690002,239.509995,233.719360,25916300
2021-02-03,239.570007,245.089996,239.259995,243.000000,237.124969,27158100
2021-02-04,242.660004,243.240005,240.369995,242.009995,236.158875,25296100
2021-02-05,242.229996,243.279999,240.419998,242.199997,236.344299,18054800
2021-02-08,243.149994,243.679993,240.809998,242.470001,236.607788,22211900
2021-02-09,241.869995,244.759995,241.380005,243.770004,237.876343,23565000
2021-02-10,245.000000,245.919998,240.889999,242.820007,236.949341,22186700
2021-02-11,244.779999,245.149994,242.149994,244.490005,238.578964,15751100
2021-02-12,243.929993,245.300003,242.729996,244.990005,239.066849,16561100
2021-02-16,245.029999,246.130005,242.919998,243.699997,237.808029,26728500
2021-02-17,241.320007,244.309998,240.940002,244.199997,238.844788,21653500
2021-02-18,241.800003,243.929993,240.860001,243.789993,238.443787,16925600
2021-02-19,243.750000,243.860001,240.179993,240.970001,235.685638,25262600
2021-02-22,237.419998,237.929993,232.399994,234.509995,229.367264,36446900
2021-02-23,230.330002,234.830002,228.729996,233.270004,228.154495,30228700
2021-02-24,230.009995,235.199997,229.000000,234.550003,229.406403,26339700
2021-02-25,232.080002,234.589996,227.880005,228.990005,223.968353,39542200
2021-02-26,231.529999,235.369995,229.539993,232.380005,227.284027,37819200
2021-03-01,235.899994,237.470001,233.149994,236.940002,231.744003,25324000
2021-03-02,237.009995,237.300003,233.449997,233.869995,228.741333,22812500
2021-03-03,232.160004,233.580002,227.259995,227.559998,222.569717,34029500
2021-03-04,226.740005,232.490005,224.259995,226.729996,221.757904,44727800
2021-03-05,229.520004,233.270004,226.460007,231.600006,226.521103,41872800
2021-03-08,231.369995,233.369995,227.130005,227.389999,222.403427,35267400
2021-03-09,232.880005,235.380005,231.669998,233.779999,228.653290,33080500
2021-03-10,237.000000,237.000000,232.039993,232.419998,227.323120,29746800
2021-03-11,234.960007,239.169998,234.309998,237.130005,231.929840,29907600
2021-03-12,234.009995,235.820007,233.229996,235.750000,230.580109,22653700
2021-03-15,234.960007,235.190002,231.809998,234.809998,229.660721,26034900
2021-03-16,236.279999,240.059998,235.940002,237.710007,232.497131,28092200
2021-03-17,236.149994,238.550003,233.229996,237.039993,231.841812,29562100
2021-03-18,232.559998,234.190002,230.330002,230.720001,225.660400,34833000
2021-03-19,231.020004,232.470001,229.350006,230.350006,225.298538,46430700
2021-03-22,230.270004,236.899994,230.139999,235.990005,230.814819,30127000
2021-03-23,237.490005,241.050003,237.070007,237.580002,232.369965,31638400
2021-03-24,237.850006,238.000000,235.320007,235.460007,230.296478,25620100
2021-03-25,235.300003,236.940002,231.570007,232.339996,227.244873,34061900
2021-03-26,231.550003,236.710007,231.550003,236.479996,231.294083,25479900
2021-03-29,236.589996,236.800003,231.880005,235.240005,230.081299,25227500
2021-03-30,233.529999,233.850006,231.100006,231.850006,226.765640,24792000
2021-03-31,232.910004,239.100006,232.389999,235.770004,230.599655,43623500
2021-04-01,238.470001,242.839996,238.050003,242.350006,237.035339,30338000
2021-04-05,242.759995,249.960007,242.699997,249.070007,243.608017,36910600
2021-04-06,247.610001,249.399994,246.880005,247.860001,242.424530,22931900
2021-04-07,247.809998,250.929993,247.190002,249.899994,244.419785,22719800
2021-04-08,252.770004,254.139999,252.000000,253.250000,247.696320,23625200
2021-04-09,252.869995,255.990005,252.440002,255.850006,250.239304,24326800
2021-04-12,254.710007,257.670013,254.619995,255.910004,250.298004,27148700
2021-04-13,257.260010,259.190002,256.829987,258.489990,252.821411,23837500
2021-04-14,257.480011,258.829987,255.160004,255.589996,249.985031,23070900
2021-04-15,257.929993,259.929993,257.730011,259.500000,253.809280,25627500
2021-04-16,259.470001,261.000000,257.600006,260.739990,255.022064,24878600
2021-04-19,260.190002,261.480011,257.820007,258.739990,253.065933,23209300
2021-04-20,257.820007,260.200012,256.839996,258.260010,252.596466,19722900
2021-04-21,258.940002,260.679993,257.250000,260.579987,254.865646,24030400
2021-04-22,260.209991,261.779999,255.639999,257.170013,251.530380,25606200
2021-04-23,257.880005,261.510010,257.269989,261.149994,255.423050,21462600
2021-04-26,261.660004,262.440002,260.170013,261.549988,255.814285,19763300
2021-04-27,261.579987,263.190002,260.119995,261.970001,256.225098,31014200
2021-04-28,256.079987,256.540009,252.949997,254.559998,248.977600,46903100
2021-04-29,255.460007,256.100006,249.000000,252.509995,246.972595,40589000
2021-04-30,249.740005,253.080002,249.600006,252.179993,246.649796,30945100
2021-05-03,253.399994,254.350006,251.119995,251.860001,246.336823,19626600
2021-05-04,250.970001,251.210007,245.759995,247.789993,242.356094,32756100
2021-05-05,249.059998,249.500000,245.820007,246.470001,241.065033,21901300
2021-05-06,246.449997,249.860001,244.690002,249.729996,244.253510,26491100
2021-05-07,252.149994,254.300003,251.169998,252.460007,246.923660,27032900
2021-05-10,250.869995,251.729996,247.119995,247.179993,241.759430,29299900
2021-05-11,244.550003,246.600006,242.570007,246.229996,240.830292,33641600
2021-05-12,242.169998,244.380005,238.070007,239.000000,233.758804,36684400
2021-05-13,241.800003,245.600006,241.419998,243.029999,237.700455,29624300
2021-05-14,245.580002,249.179993,245.490005,248.149994,242.708160,23901100
2021-05-17,246.550003,246.589996,243.520004,245.179993,239.803299,24970200
2021-05-18,246.270004,246.410004,242.899994,243.080002,237.749359,20168000
2021-05-19,239.309998,243.229996,238.600006,243.119995,238.337585,25739800
2021-05-20,243.960007,247.949997,243.860001,246.479996,241.631454,21800700
2021-05-21,247.570007,248.330002,244.740005,245.169998,240.347244,21863100
2021-05-24,247.789993,251.160004,247.509995,250.779999,245.846863,21411500
2021-05-25,251.770004,252.750000,250.820007,251.720001,246.768372,17704300
2021-05-26,251.429993,252.940002,250.750000,251.490005,246.542923,17771600
2021-05-27,251.169998,251.479996,249.250000,249.309998,244.405777,24426200
2021-05-28,251.000000,252.080002,249.559998,249.679993,244.768494,18270200
2021-06-01,251.229996,251.289993,246.960007,247.399994,242.533356,23213300
2021-06-02,248.130005,249.270004,245.839996,247.300003,242.435349,19406700
2021-06-03,245.220001,246.339996,243.000000,245.710007,240.876633,25307700
2021-06-04,247.759995,251.649994,247.509995,250.789993,245.856674,25281100
2021-06-07,249.979996,254.089996,249.809998,253.809998,248.817261,23079200
2021-06-08,255.160004,256.010010,252.509995,252.570007,247.601669,22455000
2021-06-09,253.809998,255.529999,253.210007,253.589996,248.601578,17937600
2021-06-10,254.289993,257.459991,253.669998,257.239990,252.179764,24563600
2021-06-11,257.989990,258.489990,256.609985,257.890015,252.817047,18999700
2021-06-14,257.899994,259.950012,256.799988,259.890015,254.777695,19150500
2021-06-15,259.769989,259.989990,257.679993,258.359985,253.277725,18038900
2021-06-16,259.399994,260.579987,254.419998,257.380005,252.317032,27220000
2021-06-17,256.070007,261.750000,256.010010,260.899994,255.767807,27565500
2021-06-18,259.630005,262.299988,258.750000,259.429993,254.326706,37202200
2021-06-21,259.820007,263.519989,257.920013,262.630005,257.463806,26696100
2021-06-22,262.720001,265.790009,262.399994,265.510010,260.287109,24694100
2021-06-23,265.989990,266.829987,264.429993,265.269989,260.051819,19518700
2021-06-24,266.160004,267.850006,265.470001,266.690002,261.443909,21446900
2021-06-25,266.230011,267.250000,264.760010,265.019989,259.806763,25611100
2021-06-28,266.190002,268.899994,265.910004,268.720001,263.433960,19590000
2021-06-29,268.869995,271.649994,267.980011,271.399994,266.061249,19937800
2021-06-30,270.690002,271.359985,269.600006,270.899994,265.571045,21656500
2021-07-01,269.609985,271.839996,269.600006,271.600006,266.257324,16725300
2021-07-02,272.820007,278.000000,272.500000,277.649994,272.188354,26458000
2021-07-06,278.029999,279.369995,274.299988,277.660004,272.198120,31565600
2021-07-07,279.399994,280.690002,277.149994,279.929993,274.423401,23260000
2021-07-08,276.899994,278.730011,274.869995,277.420013,271.962830,24618600
2021-07-09,275.720001,278.049988,275.320007,277.940002,272.472626,23916700
2021-07-12,279.160004,279.769989,276.579987,277.320007,271.864838,18931700
2021-07-13,277.519989,282.850006,277.390015,280.980011,275.452850,26120100
2021-07-14,282.350006,283.660004,280.549988,282.510010,276.952728,23113700
2021-07-15,282.000000,282.510010,279.829987,281.029999,275.501801,22604200
2021-07-16,282.070007,284.100006,279.459991,280.750000,275.227325,26186800
2021-07-19,278.929993,280.369995,274.450012,277.010010,271.560913,32935600
2021-07-20,278.029999,280.970001,276.260010,279.320007,273.825470,26259700
2021-07-21,278.899994,281.519989,277.290009,281.399994,275.864563,24364300
2021-07-22,283.839996,286.420013,283.420013,286.140015,280.511292,23384100
2021-07-23,287.369995,289.989990,286.500000,289.670013,283.971832,22768100
2021-07-26,289.000000,289.690002,286.640015,289.049988,283.364075,23176100
2021-07-27,289.429993,289.579987,282.950012,286.540009,280.903442,33604100
2021-07-28,288.989990,290.149994,283.829987,286.220001,280.589752,33566900
2021-07-29,286.239990,288.619995,286.079987,286.500000,280.864227,18168300
2021-07-30,285.170013,286.660004,283.910004,284.910004,279.305542,20944800
